 	Label	Angle	Length
1	MS_R3_B_dorsal.jpg:body_width_1	-3.988	460.114
2	MS_R3_B_dorsal.jpg:body_width_2	-4.264	457.266
3	MS_R3_B_dorsal.jpg:body_width_3	-4.722	461.567
4	MS_R3_B_dorsal.jpg:body_length_4	-94.409	1326.926
5	MS_R3_B_dorsal.jpg:body_length_5	-94.279	1326.699
6	MS_R3_B_dorsal.jpg:body_length_6	-94.299	1320.716
7	MS_R3_B_dorsal.jpg:abdomen_length_7	-92.208	1765.310
8	MS_R3_B_dorsal.jpg:abdomen_length_8	-92.095	1764.679
9	MS_R3_B_dorsal.jpg:abdomen_length_9	-91.562	1760.654
