 	Label	Angle	Length
1	Sk_1_D_dorsal.jpg:body_width_1	0.735	468.038
2	Sk_1_D_dorsal.jpg:body_width_2	-0.244	470.004
3	Sk_1_D_dorsal.jpg:body_width_3	1.240	462.108
4	Sk_1_D_dorsal.jpg:body_length_4	-90.937	1284.172
5	Sk_1_D_dorsal.jpg:body_length_5	-91.199	1290.283
6	Sk_1_D_dorsal.jpg:body_length_6	-91.068	1287.224
7	Sk_1_D_dorsal.jpg:abdomen_length_7	-89.097	1713.213
8	Sk_1_D_dorsal.jpg:abdomen_length_8	-88.792	1707.380
9	Sk_1_D_dorsal.jpg:abdomen_length_9	-89.298	1713.129
