 	Label	Angle	Length
1	NB6_7_E_dorsal.jpg:body_width_1	-1.394	493.146
2	NB6_7_E_dorsal.jpg:body_width_2	-1.523	489.173
3	NB6_7_E_dorsal.jpg:body_width_3	-0.830	483.051
4	NB6_7_E_dorsal.jpg:body_length_4	-93.814	1352.997
5	NB6_7_E_dorsal.jpg:body_length_5	-93.789	1361.977
6	NB6_7_E_dorsal.jpg:body_length_6	-93.687	1352.800
7	NB6_7_E_dorsal.jpg:abdomen_length_7	-92.248	1759.354
8	NB6_7_E_dorsal.jpg:abdomen_length_8	-92.540	1759.730
9	NB6_7_E_dorsal.jpg:abdomen_length_9	-92.244	1762.351
