 	Label	Angle	Length
1	Sk_1_A_dorsal.jpg:body_width_1	-3.434	500.899
2	Sk_1_A_dorsal.jpg:body_width_2	-2.770	496.580
3	Sk_1_A_dorsal.jpg:body_width_3	-2.087	494.328
4	Sk_1_A_dorsal.jpg:body_length_4	-95.248	1443.050
5	Sk_1_A_dorsal.jpg:body_length_5	-95.367	1443.327
6	Sk_1_A_dorsal.jpg:body_length_6	-95.356	1446.314
7	Sk_1_A_dorsal.jpg:abdomen_length_7	-91.840	1868.963
8	Sk_1_A_dorsal.jpg:abdomen_length_8	-91.578	1888.716
9	Sk_1_A_dorsal.jpg:abdomen_length_9	-91.584	1880.719
